id,name
6266,"Village of Glenview, Glenview, IL"
6267,"Nelson Hermilla, Chief  FOIA/PA Branch U.S. Department of Justice Civil Rights Division 950 Pennsylvania Avenue, N.W. FOIA/PA Branch, Room 3234 Washington, D.C. 20530 Tel. (202) 514-4210 Email: CRT.FOIArequests@usdoj.gov, United States of America"
6268,"Kane County Clerk of Court John A. Cunningham, Kane County, IL"
6269,"Fort Hood, United States of America"
6270,"USDA Office of the Secretary, United States of America"
6271,"Nassau County Office of Consumer Affairs, Nassau County, NY"
6272,"Chicago Committee on Zoning, Chicago, IL"
6273,"Armed Forces Pest Management Board, United States of America"
6274,"Philadelphia City Archives, Philadelphia, PA"
6275,"Manitowoc County Police Department, Manitowoc County, WI"
6276,"Arkansas Secretary of State, Arkansas"
6277,"Buffalo Division of Administration, Finance, Policy and Urban Affairs, Buffalo, NY"
6278,"Oklahoma State University, Oklahoma"
6279,"University of Kansas, Kansas"
6280,"Michigan State University, Michigan"
6281,"University of Alabama, Alabama"
6282,"University of Cincinnati, Ohio"
6283,"Florida State University, Florida"
6284,"Indiana University, Indiana"
6285,"Iowa State University, Iowa"
6286,"University of Iowa, Iowa"
6287,"University of Louisville, Kentucky"
6288,"University of Mississippi, Mississippi"
6289,"University of North Carolina at Chapel Hill, North Carolina"
6290,"North Carolina State University, North Carolina"
6291,"Purdue University, Indiana"
6292,"Texas  A&M, Texas"
6293,"university of California Las Angeles, California"
6295,"University of West Virginia, West Virginia"
6296,"Wichita State University, Kansas"
6297,"Unversity of Wisconsin, Wisconsin"
6298,"Naval Special Warfare Command (NAVSPECWARCOM), United States of America"
6299,"Central Intelligence Agency, Inspector General Central Intelligence Agency, United States of America"
6300,"Department of Information Technology, King County, WA"
6301,"Inspector General, U.S. Department of Agriculture [APPEAL AGENCY], United States of America"
6302,"Records Management Division (FOIA Appeals), FEMA, United States of America"
6303,"Massachusetts Fusion Center, Massachusetts"
6304,"University of Wisconsin Madison, Wisconsin"
6305,"California State University, Chico, California"
6306,"Juneau City Manager, Juneau, AK"
6307,"Equal Employment Opportunity Commission, Equal Employment Opportunity Commission, Los Angeles Field Office, United States of America"
6308,"Mashpee School Committee, Mashpee, MA"
6309,"Independent Police Review Authority, Chicago, IL"
6310,"Department of Justice, Department of Justice, National Security Division, United States of America"
6311,"Department of Justice, National Security Division, National Security Division, United States of America"
6312,"Department of Justice, Criminal Division, National Security Division, United States of America"
6313,"Office of Emergency Communications, Chicago, IL"
6314,"Maryland State Treasurer, Maryland"
6315,"Naval Research Laboratory, United States of America"
6316,"Auburn Police Department, Auburn, WA"
6317,"Massachusetts Commonwealth Fusion Center, Massachusetts"
6318,"U.S. Food and Drug Administration, United States of America"
6319,"Florida Department of Law Enforcement, Florida"
6320,"Office of Mental Health, New York"
6321,"New Richmond Police Department, New Richmond, WI"
6322,"Dallas County Sheriff's Department, Dallas County, TX"
6323,"US Army Corps of Engineers - Philadelphia District, United States of America"
6324,"Department of the Interior, Office of Surface Mining, United States of America"
6325,"St. Louis County Prosecuting Attorney, St. Louis County, MO"
6326,"Town of Brookhaven Supervisor's Office, Brookhaven, NY"
6327,"City of Flint, Flint, MI"
6328,"Kansas Commission on Peace Officers' Standards and Training, Kansas"
6330,"King County Tax Assessor, King County, WA"
6331,"Los Angeles County Office of the Assessor, Los Angeles County, CA"
6332,"L.A. County Treasurer and Tax Collector, Los Angeles County, CA"
6333,"Los Angeles County Assessment Appeals Board, Los Angeles County, CA"
6334,"Montgomery County Clerk of Courts, Montgomery County, OH"
6335,"U.S. Army, U.S. Army, Dugway Proving Ground, United States of America"
6336,"Fairfax County Public Schools, Fairfax, VA"
6337,"U.S. Army, Dugway Proving Ground, Dugway Proving Ground, United States of America"
6338,"Bureau of Land Management, Nevada State Office, United States of America"
6339,"Bureau of Land Management, Nevada, United States of America"
6340,"Old Dominion University, Virginia"
6341,"St. Croix County District Attorney's Office, St. Croix County, WI"
6342,"Westland City Clerk, Westland, MI"
6343,"Grayson County Sheriff's Office, Grayson County, TX"
6344,"Missouri Department of Corrections, Missouri"
6345,"St. Louis County Circuit Court, St. Louis County, MO"
6346,"Department of Adult and Juvenile Detention, King County, WA"
6347,"Wilmington Police Department, Wilmington, NC"
6348,"New Hanover County Sheriff's Office, New Hanover, NC"
6349,"Island County Sheriff's Office, Island County, WA"
6350,"San Diego County District Attorney, San Diego County, CA"
6351,"Leavenworth County Sheriff's Office, Leavenworth County, KS"
6352,"U.S. Marshals Service, United States of America"
6353,"Knoxville Police Department, Knoxville, TN"
6354,"San Diego County Probation Department, San Diego County, CA"
6355,"Massachusetts Department of Public Health, Office of Oral Health, Massachusetts"
6356,"Central Puget Sound Regional Transit Authority, Washington"
6357,"Stanislaus County Sheriff's Department, Stanislaus County, CA"
6358,"Shawnee County Department of Corrections, Shawnee County, KS"
6359,"Delaware Lottery, Delaware"
6360,"Department of Justice, Department of Justice, Justice Management Division, United States of America"
6361,"United States Department of Agriculture Agricultural Research Service, United States of America"
6362,"Chicago  Department of Water Management, Chicago, IL"
6363,"Garland Financial Services, Garland, TX"
6364,"University of Kansas Athletics, Kansas"
6365,"Hamilton County Coroner's Office, Hamilton County, OH"
6366,"Naval Facilities Engineering Command, Far East, United States of America"
6367,"U.S. Army, Fort Huachucha, United States of America"
6368,"Federal Railroad Administration, Department of Transportation, Federal Transit Administration, United States of America"
6369,"University of Oregon, Oregon"
6370,"Texas Tech, Texas"
6371,"Virginia Tech, Virginia"
6372,"Boston College, Massachusetts"
6373,"University of Oregon, Oregon"
6374,"San Diego State University, California"
6375,"University of Dayton, Ohio"
6376,"Boise State University, Idaho"
6377,"University of Northern Iowa, Iowa"
6378,"University of Alabama at Birmingham, Alabama"
6379,"Georgia State University, Georgia"
6380,"New Mexico State University, New Mexico"
6381,"Appalachian State university, North Carolina"
6382,"University of Texas School of Law, Austin, Texas"
6383,"University of Texas, Austin School of Law, Texas"
6384,"Department of fakery, United States of America"
6385,"Department of Developmental Services, California"
6386,"Department of Agriculture Risk Management Agency, United States of America"
6387,"Arkansas Department of Corrections, Arkansas"
6388,"Department of Public Works, Washington (D.C), DC"
6389,"United States Marshal Service (USMS), United States of America"
6390,"Henrico County Public Schools, Henrico County, VA"
6391,"FDA, United States of America"
6392,"District Department of Transportation, Washington (D.C), DC"
6393,"The Oak Creek Water and Sewer Utility, Oak Creek, WI"
6394,"Defense Health Agency Office of General Counsel [APPEALS], United States of America"
6397,"Division of Fisheries and Wildlife, Massachusetts"
6398,"Dallas Police Department, Dallas Fusion Center, City Controller's Office, Dallas, TX"
6399,"Illinois Workers Compensation Commission, Illinois"
6400,"New York City Taxi and Limousine Commission, New York City, NY"
6401,"North Carolina Department of Public Instruction, North Carolina"
6402,"Department of Education, Alabama"
6403,"Alaska Department of Education, Alaska"
6404,"California Department of Education, California"
6405,"Colorado Department of Education, Colorado"
6406,"Connecticut State Department of Education, Connecticut"
6407,"Georgia Department of Education, Georgia"
6408,"Illinois State Board of Education, Illinois"
6409,"Indiana Department of Education, Indiana"
6410,"Iowa Department of Education, Iowa"
6411,"Kansas Department of Education, Kansas"
6412,"Kentucky Department of Education, Kentucky"
6413,"Maryland Department of Education, Maryland"
6414,"Michigan Department of Education, Michigan"
6416,"U.S. National Guard, United States of America"
6417,"Chicago Department of Finance, Chicago, IL"
6418,"Chicago Committee on Finance, Chicago, IL"
6419,"Hunterdon Central Regional High School, Flemington, NJ"
6420,"Office of the Judge Advocate General - Navy [APPEAL AGENCY], United States of America"
6421,"Jackson County Circuit Court, Jackson County, OR"
6422,"Circuit Court County of Jackson, Oregon"
6423,"Texas Ethics Commission, Texas"
6424,"Internal Revenue Service Appeals, United States of America"
6425,"Washington State Public Disclosure Commission, Washington"
6426,"U.S. Department of Homeland Security, National Protection and Programs Directorate (NPPD), United States of America"
6427,"Wyoming Elections Division, Wyoming"
6428,"U.S. Customs and Border Protection, United States of America"
6429,"City Hall, Marion County, KY"
6430,"Dallas County District Attorney, Dallas County, TX"
6431,"Department of Justice, Office of Privacy and Civil Liberties, United States of America"
6432,"department of justice, Office of Privacy and Civil Liberties, United States of America"
6433,"Department of Justice, Office of Privacy and Civil Liberties wrong, United States of America"
6434,"Arizona Board of Executive Clemency, Arizona"
6435,"Nebraska Department of Education, Nebraska"
6436,"Missouri Department of Elementary and Secondary Education, Missouri"
6437,"Nevada Department of Education, Nevada"
6438,"New Hampshire Department of Education, New Hampshire"
6439,"Oklahoma State Department of Education, Oklahoma"
6440,"Oregon Department of Education, Oregon"
6441,"Pennsylvania Department of Education, Pennsylvania"
6442,"South Carolina Department of Education, South Carolina"
6443,"Texas Education Agency, Texas"
6444,"State Office of Education, Utah"
6446,"U.S. Drug Enforcement Administration, United States of America"
6447,"Mayorâ€™s Office of Special Enforcement, New York City, NY"
6448,"Navy Hospital Camp Pendleton, United States of America"
6449,"Sheriff's Office, Onondaga County, NY"
6450,"U.S. Department of Education - Family Policy Compliance Office, United States of America"
6451,"Jupiter Police Department, Jupiter, FL"
6452,"CIA Agency Release Panel (APPEALS), United States of America"
6453,"IRS Appeals [APPEAL AGENCY], United States of America"
6454,"Department of Justice, Office of Public Affairs, United States of America"
6455,"New Orleans Municipal Court, New Orleans, LA"
6456,"Dallas County Medical Examiner's Office, Dallas County, TX"
6457,"Centre County Coroner, Centre County, PA"
6458,"Centre County District Attorney's Office, Centre County, PA"
6459,"Ferguson Township Police Department, Ferguson, PA"
6460,"Arkansas Parole Board, Arkansas"
6461,"University of Massachusetts (Lowell), Massachusetts"
6462,"Department of Education, Hawaii"
6463,"Grand Rapids Public Schools, Grand Rapids, MI"
6464,"St. Clair County Sheriff's Office, St Clair County, AL"
6465,"Johnson County Sheriff's Office, Johnson County, KS"
6466,"Martinsburg Police Department, Martinsburg, WV"
6467,"U.S. Department of Labor - Women's Bureau, United States of America"
6468,"Privacy and Civil Liberties Oversight Board, United States of America"
6469,"Associate General Counsel (General Law), U.S. Department of Homeland Security [APPEALS], United States of America"
6470,"Agency of Education, Vermont"
6471,"State Board of Education, Washington"
6472,"Department of Public Instruction, Wisconsin"
6473,"Department of Education, Wyoming"
6474,"Department of Justice, Department of Justice, Community Oriented Policing Services (COPS), United States of America"
6475,"cuny, New York City, NY"
6476,"Housing Trust Fund Corporation, New York"
6477,"Division of Housing and Community Renewal/Office of Rent Administration, New York City, NY"
6478,"Vermont Agency of Administration, Vermont"
